省份编码,省份,年份,新增固定资产投资(不含农户)(亿元),农、林、牧、渔业新增固定资产投资(不含农户)(亿元),采掘业新增固定资产投资(不含农户)(亿元),制造业新增固定资产投资(不含农户)(亿元),电力、煤气及水的生产和供应业新增固定资产投资(不含农户)(亿元),建筑业新增固定资产投资(不含农户)(亿元),交通运输仓储和邮政业新增固定资产投资(不含农户)(亿元),信息传输、计算机服务和软件业新增固定资产投资(不含农户)(亿元),批发和零售业新增固定资产投资(不含农户)(亿元),住宿和餐饮业新增固定资产投资(不含农户)(亿元),金融业新增固定资产投资(不含农户)(亿元),房地产业新增固定资产投资(不含农户)(亿元),租赁和商务服务业新增固定资产投资(不含农户)(亿元),科学研究、技术服务和地质勘查业新增固定资产投资(不含农户)(亿元),水利、环境和公共设施管理业新增固定资产投资(不含农户)(亿元),居民服务和其他服务业新增固定资产投资(不含农户)(亿元),教育新增固定资产投资(不含农户)(亿元),卫生、社会保障和社会福利业新增固定资产投资(不含农户)(亿元),文化、体育和娱乐业新增固定资产投资(不含农户)(亿元),公共管理和社会组织新增固定资产投资(不含农户)(亿元),国际组织新增固定资产投资(不含农户)(亿元)
500000,重庆市,2003,591.3478,9.1648,3.9756,73.3296,31.2057,20.5213,46.067,45.4612,7.7006,2.8188,2.2762,214.0866,1.2707,0.7001,55.9879,0.7121,25.6492,9.4542,5.6745,35.2917,
500000,重庆市,2002,,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2001,,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2000,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2019,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2018,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2017,18414.451,1054.0197,313.0768,4340.3087,1558.8981,42.2104,2418.6706,236.7052,340.2652,281.3853,10.9195,3635.024,303.098,42.461,2644.6575,54.7465,459.2127,295.4619,199.8308,183.4991,
510000,四川省,2016,18227.7314,802.7054,515.7588,4233.9334,986.6568,16.5095,2549.0542,238.3738,346.0232,237.3472,16.2884,4239.38,204.3862,65.5772,2661.1398,50.3447,408.7296,276.8076,169.9035,208.8121,
510000,四川省,2015,17481.7455,652.8504,503.3788,4573.5364,1043.3897,38.8025,1974.5514,176.7542,505.2876,343.4226,17.9746,3857.4087,205.2661,91.5158,2462.9755,41.5517,399.64,234.2071,182.9999,176.2325,
510000,四川省,2014,15205.2346,436.9945,322.3319,3850.4324,1111.2064,9.0441,2019.8695,69.038,360.2774,306.1929,18.3595,3816.8114,112.1527,40.4236,1890.6381,34.3698,322.339,163.5641,129.3958,191.7935,
510000,四川省,2013,12834.5032,331.1477,373.6576,3536.9824,776.1761,2.6075,1542.232,66.2182,288.6556,223.1619,13.926,3237.1446,67.5197,34.0066,1629.3862,26.7384,244.1242,128.8354,162.3981,149.585,
510000,四川省,2012,11619.0622,219.4067,388.4585,3488.5451,752.1622,31.4265,1603.9676,59.1918,201.6601,149.4154,20.224,2736.0384,84.4816,39.2013,1301.2776,27.8626,166.553,122.1889,123.8234,103.1775,
510000,四川省,2011,8963.8382,169.555,322.4089,3405.4503,496.2639,10.5953,904.0804,74.5495,128.6387,82.5298,15.829,1745.4637,46.5007,18.6187,988.012,7.5561,201.2352,100.0812,89.1864,157.2834,
510000,四川省,2010,6785.0,177.6,153.1,2370.1,249.3,20.8,711.1,97.2,79.9,65.0,1.8,1348.8,99.7,16.6,879.7,6.9,202.0,101.0,83.0,121.5,
510000,四川省,2009,5517.584,133.4802,124.9447,1925.381,320.3826,27.0205,573.3041,98.9064,49.8001,51.0153,4.2162,1090.256,34.3358,16.2555,690.1864,7.9698,210.4812,68.8554,28.0873,62.7055,
510000,四川省,2008,2918.7044,114.2596,74.634,980.7684,268.5754,11.8624,218.3147,61.089,29.8628,30.5686,3.5233,675.9283,9.8024,8.1232,270.1308,4.084,71.3072,34.1406,13.4602,38.2695,
510000,四川省,2007,2129.3912,46.9308,69.6223,693.9296,207.5487,13.585,151.1259,41.1238,22.3868,24.4686,3.1464,515.5589,6.4275,5.4737,197.4338,3.1489,62.9298,27.0559,11.4431,26.0517,
510000,四川省,2006,2108.9532,31.6609,59.597,572.9091,254.2845,10.9184,162.8642,58.2166,25.3285,21.1958,1.1636,455.1159,5.9985,12.5809,262.1337,2.2668,70.3396,29.473,21.2474,51.6588,
510000,四川省,2005,1325.939,19.3049,30.8015,379.3638,119.1445,4.596,130.7733,53.0921,19.9344,11.8895,1.0165,332.5081,5.2672,7.0732,107.125,1.254,43.4584,15.3757,13.059,30.9019,
510000,四川省,2004,1234.87,14.47,16.44,334.65,73.21,2.53,169.38,62.41,21.95,16.14,1.19,247.19,3.9,10.24,166.9,1.1,47.35,10.23,10.41,25.17,
510000,四川省,2003,1062.3109,11.2427,13.3817,264.284,75.7793,1.8518,131.6972,50.8839,12.6946,6.3185,5.1252,291.1573,2.5104,9.5725,100.6574,1.1389,43.7916,9.4604,10.1751,20.5884,
510000,四川省,2002,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2001,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2000,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2019,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2018,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2017,8884.1283,765.4949,242.7767,1191.3682,402.7513,11.8406,1205.7143,72.2803,202.3596,160.2393,7.785,1197.4262,215.98,30.3472,2393.5596,60.852,340.934,139.6549,192.0965,50.6677,
520000,贵州省,2016,6592.5714,286.1877,433.6848,1317.3837,257.0151,4.6689,688.7174,28.931,135.0228,145.5184,5.3532,1270.9976,129.0143,13.4642,1431.481,32.1332,161.739,73.1286,157.9151,20.2154,
520000,贵州省,2015,6604.2844,275.9803,314.6633,889.5669,234.5766,2.0,842.6124,19.9099,118.261,139.041,0.9982,1756.4133,63.0898,20.6759,1626.2747,10.9277,162.092,23.4104,83.5981,20.1929,
520000,贵州省,2014,4403.4516,50.7947,189.6126,722.4194,253.6875,,486.8745,7.9717,55.2063,54.263,5.0,1176.1346,20.7935,5.014,1174.9782,7.1,104.4055,16.8116,47.5087,24.8758,
520000,贵州省,2013,3312.3739,5.8686,241.2304,614.5822,164.5562,,683.6332,,25.2282,22.8217,,607.3478,9.8995,21.4186,821.0299,6.0,67.8715,1.1806,13.1985,6.507,
520000,贵州省,2012,2100.3948,25.3802,132.1976,487.6558,144.4935,1.6279,310.3029,23.9712,27.2322,20.2989,,424.661,3.7589,5.2785,442.9004,,18.7681,8.9673,10.8949,12.0055,
520000,贵州省,2011,1783.5818,29.4059,255.9521,337.7406,184.5968,12.5797,180.0602,8.4266,18.1014,14.2469,0.85,429.0139,5.8489,0.98,275.4649,1.8883,3.084,9.6842,4.5541,11.1033,
520000,贵州省,2010,1472.5,13.1,85.1,143.6,183.4,4.0,406.3,45.8,5.5,13.7,4.5,268.8,0.3,5.8,201.7,0.6,30.5,11.8,20.6,27.5,
520000,贵州省,2009,1101.553,20.6233,62.0217,165.4445,106.8893,4.8444,224.9131,56.0183,12.5208,6.6657,5.8634,259.7063,4.0635,7.3053,87.8345,3.1061,22.4484,8.902,7.072,35.3104,
520000,贵州省,2008,903.0107,16.4722,69.8427,190.2734,162.5135,3.0742,81.7229,36.6276,18.2029,6.3192,4.3158,136.0795,2.5518,1.0916,76.3569,3.2222,30.2905,11.6637,5.1878,47.2023,
520000,贵州省,2007,848.6605,10.1995,32.8644,149.5062,200.7554,1.891,192.3081,34.1026,10.5808,13.1795,2.652,100.56,1.9891,2.439,41.196,1.6289,15.5765,6.6722,7.3983,23.161,
520000,贵州省,2006,683.8787,4.3598,33.7165,106.7573,201.3462,2.6047,111.9708,34.0793,12.5813,6.2173,3.7545,81.0127,1.4284,1.5364,35.8425,2.1142,13.9468,4.9684,10.954,14.6876,
520000,贵州省,2005,445.6318,3.2788,22.4736,90.2651,48.8004,1.8068,54.8741,22.0354,8.7885,6.2315,1.7979,72.9865,2.6071,1.2199,54.8673,1.2049,20.1041,5.6998,4.3757,22.2144,
520000,贵州省,2004,397.73,1.88,10.14,80.94,54.75,1.33,74.64,21.82,7.82,2.87,2.88,81.93,0.53,0.71,21.75,0.59,15.04,5.07,2.28,10.77,
520000,贵州省,2003,396.0322,2.0914,7.8024,52.6261,51.6879,1.2254,78.2683,31.7937,4.6849,1.6401,2.3398,81.5949,0.5054,0.9412,42.2573,0.3714,12.9185,6.4557,5.8866,10.9412,
520000,贵州省,2002,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2001,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2000,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2019,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2018,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2017,11394.0651,1009.7263,362.32,1163.5492,276.6959,1.2224,1551.8023,88.9316,273.4942,271.1427,7.6492,2592.4957,43.1647,19.1589,1925.9299,56.1071,420.0782,210.5995,213.1265,906.8708,
530000,云南省,2016,8124.7904,685.5427,222.7624,1063.278,494.4747,0.5541,880.8212,91.1424,187.0617,174.3303,5.7974,2277.7291,21.8579,10.3708,1123.724,19.857,298.7955,105.8235,94.6528,366.2149,
530000,云南省,2015,8093.2904,595.6777,376.777,1182.4534,459.2204,0.6561,870.433,47.2735,249.1325,203.7915,7.1734,2255.2071,21.3575,15.8345,1102.4044,29.7116,214.7696,90.1568,95.1002,276.1602,
530000,云南省,2014,6220.0597,341.8515,226.631,1063.6576,741.0227,0.378,609.2841,75.2124,172.3045,155.8241,5.3047,1406.0821,28.0423,37.2697,858.3445,36.2611,210.644,55.638,90.0937,106.2137,
530000,云南省,2013,4643.5713,202.3249,291.94,816.558,409.5536,2.2446,391.3077,79.1363,136.3198,119.8282,3.7234,1156.0874,30.3527,14.2251,578.9598,13.044,150.0421,58.7567,78.612,110.555,
530000,云南省,2012,3856.853,114.3548,253.486,781.3542,455.2901,5.0206,353.0965,3.6234,123.6072,95.0318,4.9909,857.3625,21.9488,18.4711,464.0183,12.034,108.7993,45.5571,46.7676,92.0388,
530000,云南省,2011,3152.296,73.7462,147.4225,543.7464,251.68,57.6595,651.0319,53.1456,96.5382,54.6741,4.3149,555.6036,20.2689,30.9815,322.5483,10.3723,89.8105,44.8246,36.0534,107.8736,
530000,云南省,2010,2357.5,104.6,152.2,359.3,241.6,3.1,182.7,42.6,68.8,22.1,3.3,626.2,4.3,4.3,277.8,15.0,91.6,46.0,20.4,91.6,
530000,云南省,2009,1812.1007,84.3849,120.7788,317.3201,163.2239,2.7221,124.6677,51.5839,26.0066,29.8767,3.2519,517.8649,10.7342,6.2039,181.1437,4.014,56.1125,27.4876,24.5625,60.1608,
530000,云南省,2008,1551.0194,60.8665,84.1906,297.9931,139.7954,15.2629,287.1431,21.2195,34.8522,17.6305,6.2907,271.1907,2.1405,2.4605,155.2241,3.2404,33.5679,13.2083,13.9977,90.7448,
530000,云南省,2007,1096.3876,33.2557,59.2284,166.0081,109.2891,1.6442,185.469,5.9121,29.1118,11.9447,2.6271,243.6734,4.0036,5.0009,94.1124,1.6884,30.0291,11.8372,11.1636,90.3888,
530000,云南省,2006,1003.3862,23.4692,73.0423,128.1891,204.4836,1.3783,105.4385,36.98,26.5235,15.4537,3.5476,211.6108,0.5934,2.7711,70.6516,0.9808,28.861,9.0535,8.9801,51.3781,
530000,云南省,2005,767.4788,18.4945,27.1147,101.0358,91.75,1.8459,123.5616,45.5238,25.4627,8.8427,2.1518,148.8211,3.6294,1.1554,79.1971,0.6817,27.7994,9.9051,6.0041,44.502,
530000,云南省,2004,560.39,15.63,24.32,87.56,65.12,1.25,75.04,37.56,9.05,5.11,5.53,97.74,5.87,1.96,56.21,0.55,22.56,5.73,5.92,37.67,
530000,云南省,2003,598.3938,11.8239,10.7306,66.6867,69.6059,0.6964,154.6032,46.791,11.1387,5.916,2.3528,104.6096,1.8261,1.8245,41.2788,0.6509,17.9878,5.9372,9.8826,34.0511,
530000,云南省,2002,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2001,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2000,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2019,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2018,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2017,977.1614,77.5623,11.889,52.014,141.262,5.2198,190.1087,5.6514,16.9229,17.9964,2.0464,100.0023,6.3861,4.7331,190.9809,15.7324,32.5183,22.0319,11.4675,72.636,
540000,西藏自治区,2016,691.5892,60.5908,12.1098,29.0594,85.386,1.7913,111.0207,10.2204,9.0846,21.2744,4.4311,94.5546,7.9079,6.3482,92.0053,5.4725,29.6702,12.6352,10.6496,87.3772,
540000,西藏自治区,2015,995.6091,62.8962,58.6112,28.6342,132.6311,0.654,195.5292,9.7284,14.8401,17.0417,36.2062,113.8573,4.2838,15.2741,119.3179,17.8414,33.9529,12.1094,21.0865,101.1135,
540000,西藏自治区,2014,730.4493,36.0797,54.1806,51.867,147.6856,,80.9248,5.2752,7.756,42.1535,4.8488,104.2069,14.7454,5.191,46.0572,6.1814,28.9894,7.2367,8.1753,78.8948,
540000,西藏自治区,2013,596.7128,33.2467,51.9504,37.4849,108.3413,,116.2483,6.2367,13.4719,11.8115,4.3218,49.046,6.5774,3.1969,57.5489,2.2236,15.5086,5.3188,17.0894,57.0897,
540000,西藏自治区,2012,359.5141,20.754,39.4206,13.9319,35.5266,24.6953,44.0448,7.9429,12.9597,7.1722,1.2273,46.3755,13.9908,1.7734,21.4353,2.5412,8.6065,5.0524,5.9409,46.1228,
540000,西藏自治区,2011,416.7294,23.0796,14.3787,21.6845,34.1811,30.1725,98.3137,11.7146,3.4247,9.1781,0.9499,51.4311,0.2459,1.3598,25.2753,1.7221,34.9869,4.5655,7.5473,42.5181,
540000,西藏自治区,2010,254.3,15.7,5.7,23.0,22.3,19.0,61.9,10.5,5.3,9.0,0.6,18.1,1.8,0.8,13.3,0.4,14.1,2.8,3.2,26.7,
540000,西藏自治区,2009,221.73,16.9819,3.6061,6.2111,36.2326,15.5612,39.9919,8.0268,2.2966,6.6894,0.023,22.7313,0.5207,0.1207,16.4356,0.1946,7.6042,2.5746,2.0358,33.8919,
540000,西藏自治区,2008,137.4344,7.1236,0.5838,4.5038,7.4029,8.8458,26.8403,16.9493,2.0389,1.9428,0.4442,21.3661,0.0254,0.503,9.0127,0.4587,4.6511,0.9082,0.9752,22.8586,
540000,西藏自治区,2007,179.6266,15.4298,3.9999,4.0631,34.5436,0.7737,30.6266,13.232,3.1946,7.1762,0.1959,22.1953,0.1241,0.2934,6.8913,0.1181,3.6004,2.3068,2.0211,28.8407,
540000,西藏自治区,2006,155.3925,9.9931,2.946,1.2486,13.5496,1.0354,53.6935,6.8451,2.6485,5.479,1.2564,14.4921,0.894,1.2109,4.9865,0.1796,6.8128,1.3577,3.9095,22.8542,
540000,西藏自治区,2005,167.6486,6.2929,1.6805,9.7442,7.8938,1.3276,63.7627,11.5132,4.8882,1.7891,1.1938,8.4058,0.0974,0.7688,9.7559,0.4287,13.2062,1.5488,2.3471,21.0039,
540000,西藏自治区,2004,128.6,4.22,0.53,1.27,12.18,2.24,40.28,5.22,2.57,2.12,0.66,5.87,0.56,0.45,17.07,0.32,7.99,1.56,1.37,22.14,
540000,西藏自治区,2003,90.0921,4.2889,0.2656,1.5783,7.2227,0.851,33.7344,3.3867,1.1634,0.7157,0.3998,3.7149,0.025,1.6086,10.8071,0.09,4.1081,1.8999,1.4624,12.7696,
540000,西藏自治区,2002,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2001,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2000,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2019,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2018,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2017,12508.7821,1252.288,352.6015,2166.8958,652.058,12.3387,1061.3868,126.3695,378.8916,161.8589,13.527,2014.769,153.1223,98.5878,3044.771,87.163,378.5204,203.5913,250.7114,99.3301,
610000,陕西省,2016,10654.3884,1057.3805,685.2493,1986.5768,586.9647,19.1695,666.0265,161.1755,455.7176,163.1318,9.1652,1737.887,137.0575,105.6334,2038.7489,78.6816,226.8841,187.0053,171.9266,180.0066,
610000,陕西省,2015,12194.5641,1062.5441,884.4471,2545.7201,518.0464,49.1015,1105.3172,76.4527,539.3425,189.1677,7.9713,1916.4799,97.3514,147.7101,2136.5106,68.904,229.6878,160.2239,201.7748,257.811,
610000,陕西省,2014,10362.6241,709.58,760.3129,2099.8394,367.0872,101.3413,516.7887,98.9755,459.0033,273.1212,6.6296,2472.5553,128.2953,190.3361,1444.8137,43.5816,178.3418,149.8638,126.4029,235.7545,
610000,陕西省,2013,8254.9117,503.3437,1055.5598,1572.8867,389.2915,185.7873,677.5164,31.0737,239.1633,193.4269,17.1767,1714.3909,53.8112,90.3376,969.1501,46.1679,139.3016,132.5888,92.294,151.6436,
610000,陕西省,2012,6382.2673,349.5944,506.1167,1366.1229,328.9051,406.4994,346.6132,24.1436,189.7519,115.6416,4.239,1344.0473,57.6758,65.6462,656.9965,53.7158,134.7826,86.0031,70.8921,274.8801,
610000,陕西省,2011,4517.0492,245.4469,483.2232,1003.2317,160.8813,167.4585,365.3512,37.2682,140.3426,92.6009,4.0298,638.8564,33.4884,40.0973,562.8343,15.7534,152.0133,70.3478,36.6223,267.2017,
610000,陕西省,2010,3211.4,116.8,174.6,857.0,258.1,68.6,229.1,55.1,71.7,58.7,2.1,490.6,21.7,34.5,347.2,8.2,108.5,41.5,21.7,245.9,
610000,陕西省,2009,2868.4111,106.1422,246.3641,689.1563,181.6668,23.2791,219.9797,24.8428,103.8196,48.1419,5.018,338.2085,18.3837,38.9688,336.0473,17.1609,102.6593,44.2523,31.2398,293.08,
610000,陕西省,2008,2262.7625,64.7503,191.3875,439.3751,222.3892,17.2728,331.6768,26.0628,109.1321,43.6765,3.5812,205.6746,20.794,36.5334,169.2149,6.5832,72.0138,21.6838,14.3143,266.6462,
610000,陕西省,2007,1925.2784,52.0294,192.5374,307.7757,131.9946,19.7573,398.0725,66.3076,81.7727,29.6311,1.1344,211.5213,13.2133,28.8971,165.7888,9.9289,64.4119,19.25,20.4852,110.7692,
610000,陕西省,2006,1335.907,29.38,162.6746,256.4721,84.5976,12.4699,245.4717,42.7569,56.1834,13.4934,1.7426,156.0504,11.3084,22.9733,105.283,2.8172,56.7566,11.1436,17.9265,46.4058,
610000,陕西省,2005,1026.9075,24.4212,110.0492,192.2451,73.4091,6.3364,123.1094,37.1224,37.267,14.4838,3.9363,148.3294,4.6952,14.306,99.9892,2.8232,61.0941,10.3416,10.1886,52.7603,
610000,陕西省,2004,722.39,21.92,90.76,125.56,54.08,6.6,79.73,32.16,24.78,5.37,0.8,120.85,2.13,7.73,57.9,2.95,33.12,7.7,4.49,43.76,
610000,陕西省,2003,654.8365,22.1437,66.7927,113.1958,51.0629,5.2771,50.8698,23.2074,20.6997,5.6334,2.093,118.2506,8.039,6.0148,47.2104,0.6505,44.5524,5.1892,4.7975,59.1286,0.028
610000,陕西省,2002,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2001,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2000,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2019,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2018,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2017,3039.9762,307.3875,49.0252,311.9711,241.817,114.5459,286.0603,48.2572,129.8512,87.2172,4.3718,441.1465,64.423,16.4878,483.8031,66.4642,111.0635,54.9263,88.4893,132.6681,
620000,甘肃省,2016,5934.2483,506.5143,120.3652,953.8783,394.8974,753.9461,456.6918,77.3709,317.1347,138.6678,19.1332,658.2102,66.0552,49.0505,754.4237,86.3493,172.6901,89.8993,162.8164,156.1539,
620000,甘肃省,2015,6752.3507,448.3249,252.7428,984.2995,774.4855,963.8116,658.1672,53.2688,332.2507,132.173,8.5384,629.7526,130.2261,55.5615,542.9528,111.9726,157.3884,72.5529,156.7186,287.1628,
620000,甘肃省,2014,5317.7884,321.4561,251.6748,888.054,747.492,731.2479,483.4887,40.5588,207.11,72.9372,14.2785,583.7772,62.6403,57.3833,369.6618,39.5371,88.6816,58.4763,83.5782,215.7546,
620000,甘肃省,2013,4069.5015,170.5582,248.5748,703.3673,537.0954,737.8205,197.6402,34.2101,144.5015,47.9336,10.8357,508.1451,23.9365,26.0001,308.9473,28.7153,81.7283,57.5617,75.2206,126.7093,
620000,甘肃省,2012,2994.3435,102.8684,143.2772,658.2303,273.3985,488.2788,172.5795,26.8448,118.6815,39.0292,10.2601,423.1946,14.4819,19.2422,269.9629,16.9443,44.8399,32.2186,35.3425,104.6683,
620000,甘肃省,2011,2756.7431,94.2632,127.8215,457.2636,605.4509,355.7956,129.8081,26.8094,61.8944,29.3595,7.1929,332.4412,11.6637,15.6099,126.8266,5.7839,49.4643,35.2035,27.0266,257.0643,
620000,甘肃省,2010,1523.1,50.5,50.8,244.4,292.3,148.0,124.3,17.2,35.3,17.6,2.3,216.9,7.0,17.4,49.9,8.7,50.6,28.2,17.3,144.3,
620000,甘肃省,2009,1073.6992,45.9043,43.6812,219.0067,123.7613,53.1916,142.0099,12.8198,25.5226,12.2901,2.5751,131.2709,6.6899,15.0147,37.9647,2.7759,32.1635,14.4998,9.9981,142.5591,
620000,甘肃省,2008,575.1842,24.9835,33.16,81.3453,71.4398,64.3884,28.9676,9.8362,20.0187,7.5533,0.5791,106.5071,3.9568,7.461,25.8489,1.685,14.1997,5.8686,4.4808,62.9044,
620000,甘肃省,2007,622.6014,21.8323,22.1007,115.9102,88.9214,34.1931,68.8266,13.2393,23.9204,6.716,1.5617,75.3989,3.2899,5.1421,47.098,2.702,15.3861,7.9352,4.7454,63.6821,
620000,甘肃省,2006,342.1554,3.5764,13.2233,108.45,17.2651,8.4585,80.0961,5.8166,6.1278,2.7535,0.1427,51.9662,2.1345,2.6408,9.8185,0.3735,11.9567,5.0324,1.119,11.2038,
620000,甘肃省,2005,412.3412,12.2244,21.1275,77.8327,39.3632,21.9746,62.2138,11.2074,12.7193,3.3857,1.7256,68.3936,3.7993,5.8674,11.9428,0.6487,14.0568,6.8594,2.7849,34.2141,
620000,甘肃省,2004,392.67,10.48,13.92,94.0,30.39,14.12,77.71,17.76,13.76,2.04,0.49,46.02,2.65,1.9,20.85,0.61,13.31,3.43,2.14,27.09,
620000,甘肃省,2003,385.3453,8.7164,13.3986,114.0931,49.6577,7.7909,63.7464,10.8576,13.2937,0.9748,0.6336,33.9729,2.4645,0.5592,19.4953,0.7248,10.8022,1.7235,2.3585,30.0816,
620000,甘肃省,2002,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2001,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2000,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2019,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2018,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2017,2458.3199,98.6568,47.1356,459.2115,233.41,75.1406,585.219,54.5152,19.905,29.3908,0.725,305.2514,36.4996,5.3399,245.6933,7.8637,34.9746,18.8781,36.5227,163.9871,
630000,青海省,2016,1762.0626,123.7421,33.6983,233.5894,282.0999,48.0149,331.1603,14.7133,17.9261,15.5041,1.4633,230.4635,44.0256,6.9713,189.1006,2.6268,41.2002,13.7289,25.3583,106.6757,
630000,青海省,2015,1656.0048,110.8131,107.0919,248.2723,271.0141,94.4923,83.8963,12.6724,26.0467,16.0796,0.8559,241.4658,21.3271,9.2361,220.8636,3.2151,47.7515,8.0362,26.0592,106.8156,
630000,青海省,2014,1343.3195,103.9909,16.2828,183.4671,236.0109,30.1128,127.8956,8.6714,11.508,10.5927,0.445,248.3122,34.3886,4.8083,173.3438,10.1388,53.2652,8.3438,10.099,71.6426,
630000,青海省,2013,1172.6433,73.0729,23.8332,242.849,172.3433,49.3711,51.057,3.9752,16.5857,12.0448,2.9808,254.5622,16.8507,2.7059,76.0377,1.9872,52.2767,6.8295,44.8452,68.4352,
630000,青海省,2012,927.1896,45.8599,31.3505,223.2847,187.1608,35.2313,35.1652,1.7024,7.4879,4.1274,0.4688,173.3884,4.5046,2.3309,51.2873,0.7799,50.4375,14.7135,10.3782,47.5304,
630000,青海省,2011,694.2666,61.5176,23.6267,191.2639,43.8737,17.6018,24.5887,1.8356,8.0482,5.3625,,216.0915,6.7595,4.0219,29.4525,2.8702,18.7351,7.3552,9.0345,22.2275,
630000,青海省,2010,330.0,23.0,11.0,63.4,28.4,8.4,54.7,0.3,2.6,5.1,0.9,60.5,0.2,2.6,27.0,0.5,11.5,6.7,2.5,20.6,
630000,青海省,2009,286.5502,14.5623,8.2911,78.3151,14.6986,7.6337,25.7479,0.7866,3.4664,2.5264,2.7919,32.1612,0.5062,2.4654,39.3264,0.5598,8.0782,3.1846,2.983,38.4654,
630000,青海省,2008,322.78,9.6169,49.1528,43.7468,83.1158,2.8373,47.7085,3.4714,8.058,1.5939,0.1471,37.4629,0.8101,1.6731,12.0857,1.456,4.202,1.7858,2.1024,11.7535,
630000,青海省,2007,246.8309,11.8142,13.4655,44.306,40.6972,5.7565,53.5713,2.0731,4.897,3.5961,0.0669,28.3648,0.9132,1.7969,12.1868,1.4769,4.1695,1.2011,0.7308,15.7471,
630000,青海省,2006,308.4069,10.274,37.878,64.6732,22.3051,7.7089,95.0592,3.7686,2.848,3.5095,1.2543,18.2619,1.421,0.7445,12.5249,1.2097,7.3834,2.5821,1.9936,13.007,
630000,青海省,2005,163.4818,5.574,32.6173,43.4401,8.9565,6.9568,17.405,1.3147,3.6556,0.6954,0.2277,13.377,0.2812,0.6002,9.0344,0.0923,4.761,1.1227,0.5872,12.7827,
630000,青海省,2004,198.0,8.49,31.16,20.2,15.89,3.75,68.06,4.69,2.82,1.4,0.4,21.16,0.0436,0.86,4.86,0.15,3.03,0.97,0.88,9.2,
630000,青海省,2003,91.7173,8.5852,3.1117,11.281,6.8579,6.4581,3.4672,4.3752,2.7635,0.6506,0.1985,17.7402,0.0788,0.3059,14.4254,0.0689,1.7702,1.2083,0.4985,7.8722,
630000,青海省,2002,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2001,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2000,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2019,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2018,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2017,2205.6653,187.3465,55.175,382.3572,396.4165,5.1904,125.1159,47.132,40.0108,11.2331,0.7297,503.803,14.0287,17.2337,242.3829,5.9774,55.0985,27.7844,28.0659,60.5837,
640000,宁夏回族自治区,2016,2009.4756,135.084,40.2418,315.6747,355.4149,4.3971,203.3488,42.7141,18.1119,11.7844,0.7404,478.0319,14.3366,12.7504,221.6748,14.3775,53.5136,29.4205,35.6698,22.1884,
640000,宁夏回族自治区,2015,2579.6909,128.8664,51.8808,836.9721,452.1771,12.2266,160.3162,22.4363,27.3708,13.2423,8.85,491.4426,11.7541,11.8803,240.4563,7.0669,28.223,10.9864,24.4351,39.1076,
640000,宁夏回族自治区,2014,2173.069,100.7998,150.3919,580.2063,304.4704,13.3614,131.3576,18.0454,38.0355,6.1627,,485.1118,18.1627,2.8797,215.084,6.5133,30.32,18.1326,16.7072,37.3267,
640000,宁夏回族自治区,2013,1489.4504,52.4175,74.6952,335.4747,166.1352,23.1988,127.2192,12.2741,35.217,9.712,0.6859,463.2268,4.2722,4.503,113.2461,11.4197,29.8462,4.4018,6.9761,14.5289,
