省份编码,省份,年份,固定资产投资(不含农户)(亿元),农、林、牧、渔业固定资产投资(不含农户)(亿元),采矿业固定资产投资(不含农户)(亿元),制造业固定资产投资(不含农户)(亿元),电力、燃气及水的生产和供应业固定资产投资(不含农户)(亿元),建筑业固定资产投资(不含农户)(亿元),交通运输仓储和邮政业固定资产投资(不含农户)(亿元),信息传输、计算机服务和软件业固定资产投资(不含农户)(亿元),批发和零售业固定资产投资(不含农户)(亿元),住宿和餐饮业固定资产投资(不含农户)(亿元),金融业固定资产投资(不含农户)(亿元),房地产业固定资产投资(不含农户)(亿元),租赁和商务服务业固定资产投资(不含农户)(亿元),科学研究、技术服务和地质勘查业固定资产投资(不含农户)(亿元),水利、环境和公共设施管理业固定资产投资(不含农户)(亿元),居民服务和其他服务业固定资产投资(不含农户)(亿元),教育固定资产投资(不含农户)(亿元),卫生、社会保障和社会福利业固定资产投资(不含农户)(亿元),文化、体育和娱乐业固定资产投资(不含农户)(亿元),公共管理和社会组织固定资产投资(不含农户)(亿元),国际组织固定资产投资(不含农户)(亿元)
500000,重庆市,2007,2937.0695,49.1609,52.5541,697.3691,212.4471,22.5083,334.1306,42.3298,16.3064,17.6711,3.7206,934.4808,13.8985,4.7036,387.0144,1.7895,73.1662,18.4362,24.704,30.6783,
500000,重庆市,2006,2251.984,43.9154,37.8497,411.8362,228.178,15.7192,250.8588,43.9509,19.1947,10.5331,1.3139,703.4815,6.9119,4.7443,301.1493,2.3963,58.659,15.2396,19.2785,76.7737,
500000,重庆市,2005,1777.069,31.6091,29.7269,300.8394,155.9803,17.4391,221.0036,40.1387,24.5188,9.7202,2.9874,560.5869,14.6966,1.4451,215.8403,0.4946,63.4311,18.6314,17.3851,50.5944,
500000,重庆市,2004,1400.58,20.88,14.69,217.49,110.26,2.71,167.41,48.81,22.95,5.72,1.37,466.7,6.18,1.43,203.5608,1.1461,47.9767,13.5122,11.0998,36.6735,
500000,重庆市,2003,1040.6,12.7493,5.652,130.9728,84.3299,36.6761,91.95,41.4654,12.9385,7.6213,2.2165,359.7214,4.2768,3.9019,146.009,1.1686,32.9384,8.7349,8.936,48.3867,
500000,重庆市,2002,795.1,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2001,,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2000,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2019,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2018,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2017,31235.8916,1350.7818,423.8399,6907.773,1707.0668,68.6231,4466.9567,286.661,457.8049,401.8876,27.6881,7910.8119,532.9082,92.5131,4784.243,59.3259,711.2327,479.3406,318.7841,247.6492,
510000,四川省,2016,28229.7872,1090.1727,419.5431,5904.2865,1769.8563,23.7922,3704.343,292.867,507.3665,354.3288,21.3049,8108.8415,400.3606,96.1578,3977.0648,59.8556,579.3258,402.1283,233.334,284.8578,
510000,四川省,2015,24965.5648,770.3648,517.136,5193.3669,1583.0155,61.4077,3074.3817,267.3638,569.443,422.8706,22.9767,7559.9163,273.6545,151.486,3255.1817,58.7763,483.5348,310.2409,202.9075,187.5401,
510000,四川省,2014,22662.1264,543.0744,423.1235,4989.8317,1537.8645,11.9475,2934.7631,91.8277,574.4781,371.7593,27.6675,7014.9072,234.842,83.1118,2723.118,49.3566,411.6925,208.0245,182.9997,247.7368,
510000,四川省,2013,19755.2867,442.9901,443.1753,4929.3978,1376.666,14.1083,2096.6102,103.2771,449.114,351.8609,62.4511,6050.4588,135.5038,38.228,2361.6416,33.0929,301.8509,167.2507,194.3706,203.2386,
510000,四川省,2012,16530.3144,303.983,465.7271,4325.6435,1280.9773,33.6809,2052.2372,66.5333,324.8602,253.5785,46.4099,4685.7842,110.8578,60.2467,1801.7647,57.7021,202.2418,149.9055,162.8016,145.3791,
510000,四川省,2011,13687.7466,205.5801,409.227,3892.1189,1048.0921,11.5251,1716.0485,79.8744,223.8284,155.3107,31.7837,3645.5264,135.4474,44.5766,1371.8609,29.2823,208.3927,123.9938,140.6387,214.6389,
510000,四川省,2010,11061.3813,228.7,271.7,3076.2,921.9,25.4,1358.9,107.0,137.3,107.6,9.6,2717.3,103.5,23.4,1307.6,7.7,229.0,126.8,135.6,166.1,
510000,四川省,2009,9090.0851,182.5019,178.6522,2703.2519,729.8002,35.9976,1089.0927,135.9436,102.9978,75.0208,7.3756,1960.8246,83.8316,16.5345,1139.0717,6.7229,319.8761,132.5183,64.5624,125.5087,
510000,四川省,2008,6362.0844,145.5434,144.9513,1904.2116,598.2932,22.3974,572.1371,91.5157,56.984,48.1395,3.4099,1609.1539,30.272,16.3497,858.9829,4.868,121.3504,45.827,34.9232,52.7742,
510000,四川省,2007,5043.4159,80.1913,134.0064,1404.4206,591.7576,18.761,352.8355,56.4601,42.7293,40.4447,3.5597,1426.6852,15.838,13.669,632.6951,5.1284,108.1942,39.034,27.3447,49.6611,
510000,四川省,2006,3927.3709,52.2422,103.1535,958.3532,520.2614,12.756,314.1571,62.0139,40.8725,37.6826,3.5969,977.2936,19.1551,20.3485,573.5098,5.033,106.0334,29.6952,29.5729,61.6401,
510000,四川省,2005,2991.7744,35.1401,72.1936,715.1733,398.8872,5.5072,227.6237,69.966,38.5926,21.9865,1.4059,747.1832,16.2014,18.9264,444.2258,3.7193,83.0704,29.321,17.4878,45.163,
510000,四川省,2004,2322.91,27.41,40.77,540.86,277.9,2.74,227.68,73.57,37.82,19.13,1.7,561.26,14.75,16.4,333.9051,2.509,70.9471,20.5808,15.3485,37.6014,
510000,四川省,2003,1835.1,21.3954,21.9034,390.6771,156.8914,2.506,191.0368,69.8867,24.6766,12.0916,1.9503,491.2009,6.0766,13.5199,275.5169,1.9205,86.2675,14.4667,18.0641,35.0253,
510000,四川省,2002,1481.2,,,,,,,,,,,,,,,,,,,,
510000,四川省,2001,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2000,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2019,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2018,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2017,15288.0106,897.0267,336.5886,1712.4001,488.5007,16.5616,2334.3095,138.6478,299.5801,217.976,17.8689,3504.4777,420.0029,44.0691,3653.3472,71.0187,507.6233,253.4097,319.7831,54.8189,
520000,贵州省,2016,12929.1694,411.9511,525.5914,1722.429,484.7302,12.6146,1779.9192,66.4304,254.1356,225.6514,13.6073,3289.0004,313.3018,32.3838,2960.4433,48.4507,326.2464,171.7423,261.9772,28.5633,
520000,贵州省,2015,10676.703,302.4004,339.2406,1204.2603,417.9497,3.1511,1588.8608,44.708,184.172,159.2059,7.7338,3259.4055,186.149,24.188,2373.0949,48.2994,267.6609,74.269,165.9005,26.0532,
520000,贵州省,2014,8778.4029,99.0851,236.0641,1215.6769,423.2041,,1319.854,13.6485,95.9984,103.6031,2.9172,2800.2636,81.3718,15.1514,2002.1422,10.5742,205.4181,35.2897,87.3187,30.8218,
520000,贵州省,2013,7102.7771,47.9859,328.6349,1076.8765,323.4043,,1003.7153,8.0274,86.3787,70.5589,2.0828,2313.2296,36.8837,20.4704,1526.0494,5.6935,123.5588,20.0166,74.6018,34.6086,
520000,贵州省,2012,5504.9474,44.0026,279.755,1020.2605,253.3414,10.8064,739.4924,6.3837,76.3009,47.0347,,1700.7032,30.6148,8.8472,1069.7933,8.0471,117.1933,19.6268,50.6603,22.0838,
520000,贵州省,2011,4026.468,49.185,407.7824,792.1646,317.226,24.9244,566.7416,15.4864,35.7714,41.3234,0.85,996.3178,10.4747,7.3175,636.6291,3.9293,54.2755,15.4515,20.4862,30.1312,
520000,贵州省,2010,2609.3592,17.3,200.1,415.8,284.9,7.6,489.2,45.3,15.6,21.2,6.0,646.7,5.4,7.3,326.4,3.6,46.7,15.9,18.9,35.5,
520000,贵州省,2009,2049.8252,28.6479,135.3328,345.3336,271.302,5.9273,373.2867,60.0281,19.1974,15.5629,7.3969,446.1365,7.3781,8.2236,208.2493,5.3241,38.656,15.258,13.8985,44.6855,
520000,贵州省,2008,1609.3428,16.2502,106.1279,299.4294,274.4359,6.3266,245.748,46.6803,17.2091,12.0579,4.0499,355.3071,12.8581,4.6991,117.6631,4.1753,28.8255,11.2853,13.4109,32.8032,
520000,贵州省,2007,1289.1302,11.2071,65.2866,229.5257,262.154,2.2258,176.8191,37.2661,15.2581,14.7187,2.6978,276.5381,3.5698,4.229,103.7467,2.3517,25.158,9.3127,11.0348,36.0304,
520000,贵州省,2006,1052.7924,5.7259,57.4914,155.6844,252.593,2.8173,161.8628,42.7371,13.0247,9.0289,3.4232,202.0045,1.1796,3.3385,70.2101,2.4393,23.529,7.9928,11.474,26.2359,
520000,贵州省,2005,899.3332,4.8752,39.4974,127.6469,239.3871,1.8897,127.7774,29.781,12.996,6.56,1.8391,160.1372,3.9536,4.1205,62.4725,1.8001,28.0214,8.4956,8.3418,29.7407,
520000,贵州省,2004,780.24,5.22,25.85,115.14,198.11,1.43,122.92,25.1,12.44,4.95,3.06,138.35,3.43,3.04,68.4951,0.8334,23.033,6.9345,4.267,17.631,
520000,贵州省,2003,667.9,2.9853,14.6811,101.8157,155.6867,1.772,103.9351,33.7624,7.7528,2.7058,2.0647,118.3913,2.1727,1.0553,67.4949,0.7692,17.1378,7.355,6.1403,20.2402,
520000,贵州省,2002,555.8,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2001,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2000,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2019,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2018,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2017,18474.8903,1209.0288,376.6435,1838.5045,631.253,1.7191,3718.2379,136.0226,380.5334,358.3212,8.7519,4483.2798,70.2555,27.6564,3035.3933,70.8628,584.8519,288.0976,310.1436,945.3335,
530000,云南省,2016,15662.4894,874.5859,378.8281,1616.3217,855.0501,0.7068,2560.5031,228.4799,273.8813,232.0391,10.2294,5127.7024,59.4485,18.1264,2022.0914,55.4907,438.7518,215.537,186.0955,508.6203,
530000,云南省,2015,13069.3912,720.0698,427.1717,1526.291,1126.9227,0.7287,1809.295,63.8409,277.8807,247.6979,8.9987,4271.3072,117.7884,22.1071,1485.0412,53.0985,297.4859,139.2972,176.6004,297.7682,
530000,云南省,2014,11073.8123,440.5493,383.2298,1537.1185,866.37,1.4446,1513.4884,75.8371,260.2425,222.8197,6.964,3799.3509,78.5392,32.1511,1138.6758,58.4154,236.2787,101.5295,194.1381,126.6697,
530000,云南省,2013,9621.8329,251.089,458.8379,1453.6247,953.446,6.1071,1112.7364,76.3351,246.0764,182.0251,6.2542,3305.549,58.4392,36.3151,847.0608,39.8298,208.7541,83.9421,147.7861,147.6248,
530000,云南省,2012,7553.5125,141.6361,362.9178,1222.8925,952.0309,5.812,780.5491,59.6979,230.7035,146.5561,4.9416,2263.4731,53.1961,30.3819,787.6516,22.5386,184.9164,70.4606,114.3243,118.8324,
530000,云南省,2011,5932.7499,95.8866,261.9539,987.8832,783.1278,65.0892,904.0052,49.2098,250.4199,96.4705,4.1098,1469.3588,40.9796,33.5436,471.5511,14.0938,125.5336,62.1761,100.4976,116.8598,
530000,云南省,2010,5052.6134,118.2,230.7,735.3,749.2,6.8,933.6,51.2,118.4,63.4,4.8,1060.5,13.4,6.8,584.7,4.4,168.5,63.0,49.5,90.1,
530000,云南省,2009,4117.5129,129.331,174.1683,578.5964,720.5073,3.2866,542.1824,62.7574,107.39,39.3633,5.0031,898.1855,15.3425,10.5287,500.6496,8.4496,118.1819,48.5302,49.1448,105.9143,
530000,云南省,2008,3106.3328,91.8758,161.0893,458.6724,614.8184,22.7252,344.7648,61.3646,72.521,29.9494,5.6001,645.1039,9.3045,8.5929,315.5226,4.2978,69.0655,26.4621,34.074,130.5285,
530000,云南省,2007,2443.7911,46.3418,104.1948,297.6966,528.1985,2.793,396.7241,54.416,37.1266,21.3587,4.1589,523.3824,12.2336,7.6645,192.4959,3.1813,56.7936,16.3508,27.7439,110.9361,
530000,云南省,2006,2001.8477,37.0367,71.6902,221.5179,466.9142,1.5063,398.3817,47.5965,30.9964,16.1767,4.228,377.2373,0.5942,2.0374,182.2319,4.4811,46.2244,12.0005,15.5453,65.451,
530000,云南省,2005,1592.2855,29.0745,67.1938,219.5908,337.5031,3.1537,335.1939,48.0442,28.5596,10.9479,2.7539,266.4441,3.0891,2.8182,127.5279,2.558,35.2447,13.7915,13.577,45.2196,
530000,云南省,2004,1112.97,18.42,44.98,163.85,206.35,1.89,202.38,46.5,15.77,7.66,5.22,190.61,4.57,2.78,105.158,2.0288,28.7719,10.2403,9.5598,46.2272,
530000,云南省,2003,839.2,13.2432,15.2533,126.2603,113.2884,1.2581,172.0988,54.0248,14.7476,6.8962,2.4632,136.886,2.1316,2.6563,93.7403,1.5295,22.971,6.6168,9.7984,43.3572,
530000,云南省,2002,664.8,,,,,,,,,,,,,,,,,,,,
530000,云南省,2001,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2000,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2019,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2018,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2017,1975.6006,111.6295,20.6291,79.127,299.3198,11.201,581.7174,9.0167,32.7778,26.1532,1.4796,224.1585,20.1022,5.533,276.0445,18.8467,48.1542,27.9823,33.0972,148.6309,
540000,西藏自治区,2016,1596.0488,88.0456,48.2495,38.2542,200.8513,4.0202,542.2978,11.4239,13.9882,21.9546,4.8945,176.5506,17.3143,7.2649,193.5231,7.9747,39.4669,17.3932,26.1667,136.4146,
540000,西藏自治区,2015,1295.6783,73.4182,74.9811,28.854,157.0415,0.654,346.8759,8.1812,14.5021,14.573,46.23,129.4826,6.1384,10.7074,143.8127,11.6779,31.5218,14.3505,17.8249,164.8511,
540000,西藏自治区,2014,1069.2315,48.1902,52.4065,62.0558,232.2407,,209.5266,6.5548,9.1694,28.1175,12.629,136.8469,10.414,11.2657,75.0596,17.6922,28.82,14.1778,12.7688,101.296,
540000,西藏自治区,2013,876.0023,39.2869,63.2405,47.3862,170.6021,,164.9751,4.529,18.8324,25.0449,9.1746,79.9322,10.1742,9.5874,81.8489,4.2156,30.5995,6.9455,21.4321,88.1952,
540000,西藏自治区,2012,670.5168,24.1982,42.9735,44.8148,90.7343,38.8106,136.6297,12.7426,14.8232,24.6736,2.4381,57.9698,10.5302,3.2382,46.8901,4.7489,18.4321,7.8544,14.0616,73.9529,
540000,西藏自治区,2011,516.3099,24.1517,15.2824,34.761,65.14,31.1778,146.0719,5.9599,3.4292,13.3534,0.4739,52.0505,1.6906,0.7943,43.5467,1.7636,15.923,7.0877,11.7171,41.9352,
540000,西藏自治区,2010,404.9806,18.3,18.0,34.8,55.1,22.1,110.4,9.8,6.3,14.7,0.8,25.8,1.8,0.9,23.7,0.7,11.3,3.4,6.7,40.5,
540000,西藏自治区,2009,327.635,20.3433,9.7469,18.0588,41.4689,20.0495,78.8225,9.4647,5.8747,8.8004,0.3777,34.9724,0.5197,0.4339,18.9669,0.3489,9.8648,3.4915,4.471,41.5585,
540000,西藏自治区,2008,271.2546,14.7123,7.7232,13.6521,30.8464,12.0483,73.2991,9.9509,6.433,7.4131,0.3962,27.7482,0.0114,0.543,16.3525,0.2169,7.601,1.4114,3.2881,37.6075,
540000,西藏自治区,2007,230.8271,15.5415,9.6423,9.3678,19.0911,0.953,68.3192,12.9653,4.0458,9.8461,0.2372,27.8908,0.2246,0.4044,7.1791,0.5524,6.788,1.5125,2.8271,33.4389,
540000,西藏自治区,2006,200.6509,12.7832,4.9227,4.1376,14.4997,2.354,68.3416,10.763,5.0282,6.3589,1.0271,19.6636,1.59,1.1877,8.7233,0.3929,8.1027,1.9017,3.9645,24.9085,
540000,西藏自治区,2005,181.389,12.5711,1.5815,4.3327,16.0385,1.8426,62.762,12.4663,4.7984,2.4518,1.7157,10.1981,0.4824,0.751,8.58,0.3927,11.2735,2.0198,2.9983,24.1326,
540000,西藏自治区,2004,162.36,4.55,0.85,7.0,15.94,3.39,58.2,6.98,2.49,1.94,0.81,9.06,0.54,0.5,13.8569,0.2787,10.2086,1.6114,1.3499,22.806,
540000,西藏自治区,2003,134.0,6.3174,0.3813,3.5726,21.2019,1.0402,45.5558,6.9342,1.3997,1.1697,0.5583,4.1039,0.045,1.3619,16.9859,0.4723,5.2458,1.8682,1.7432,13.9983,
540000,西藏自治区,2002,106.6,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2001,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2000,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2019,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2018,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2017,23468.2076,1777.1925,684.9994,3782.9025,1220.4551,27.9126,1869.3512,224.9504,652.2241,285.7203,19.5832,5076.4119,328.1179,203.5314,5705.4735,147.0471,584.7783,347.3606,391.7593,138.4363,
610000,陕西省,2016,20474.8521,1392.5062,673.3775,3658.9876,1253.0658,29.4578,1576.643,225.4886,633.837,249.879,22.9096,4824.5103,259.4156,215.5381,4026.4914,125.782,424.7326,307.2596,348.7953,226.1751,
610000,陕西省,2015,18231.0291,1205.5453,1080.8033,3596.9058,847.5978,98.626,1427.6547,188.8162,685.199,246.2203,14.4159,4465.4061,170.2306,191.8042,2806.8612,82.1299,299.3108,243.4679,273.5826,306.4515,
610000,陕西省,2014,16840.2739,828.1937,1088.6555,3379.2001,735.7762,125.7076,972.5499,164.285,651.7948,297.5524,31.8672,4899.4075,245.6356,338.3038,2030.0977,76.7248,221.6471,227.7073,203.384,321.7837,
610000,陕西省,2013,14533.5128,640.5059,1268.7169,2882.486,579.6699,290.0429,868.869,85.5985,448.4524,265.5664,34.353,4381.2422,174.6126,162.1461,1640.4199,53.9378,201.7759,181.4,146.4881,227.2293,
610000,陕西省,2012,11705.8315,447.1582,1041.7562,2338.0753,371.219,572.5614,777.3798,85.8846,336.4664,166.7403,28.9994,3501.2095,110.4577,119.3508,959.2222,56.844,166.1349,133.8543,90.7039,401.8136,
610000,陕西省,2011,9108.9841,344.3637,892.222,1876.9379,303.5885,317.4768,789.3816,62.5043,259.9364,126.656,2.8988,2076.4935,110.508,56.0286,1030.4529,25.4434,155.351,119.3129,54.6902,504.7376,
610000,陕西省,2010,7569.9009,212.8,682.4,1530.5,374.1,192.8,696.0,77.8,134.5,84.5,3.3,1674.2,67.2,80.8,947.8,21.6,178.7,82.1,40.1,488.6,
610000,陕西省,2009,5888.3715,164.4149,487.9414,1295.4252,386.7484,50.4139,554.7452,58.2381,138.0066,73.3859,6.0209,1102.683,56.6333,73.0887,721.2922,16.0068,148.9588,61.1279,55.5339,437.7064,
610000,陕西省,2008,4286.423,91.1831,327.2747,937.338,330.2411,33.3328,419.8568,42.3729,127.2783,65.6343,6.1997,796.3739,51.2916,53.7424,429.3606,11.0098,106.8068,39.3452,43.6772,374.1038,
610000,陕西省,2007,3168.8196,57.6149,284.9635,593.9481,288.8826,26.1689,366.78,65.1586,113.4606,45.0521,4.7522,556.872,42.2609,45.9236,301.2458,11.7467,103.9302,21.3794,37.5362,201.1433,
610000,陕西省,2006,2285.7067,45.4167,203.8415,410.2792,188.26,17.4731,329.223,45.7455,81.6422,26.8588,3.7578,404.5699,38.6888,41.3769,231.5617,4.9955,89.7782,20.5515,20.9756,80.7108,
610000,陕西省,2005,1740.8611,32.206,145.7854,277.9743,148.9395,10.1676,224.7922,44.2806,67.7153,19.225,5.2821,305.1804,11.0373,31.9139,206.0779,3.7005,92.1537,14.8624,16.4234,83.1436,
610000,陕西省,2004,1378.46,30.38,109.72,226.46,115.75,6.89,182.26,43.36,39.95,9.34,3.41,273.26,10.92,22.29,141.6318,3.2151,66.0861,11.2508,11.8124,70.4806,
610000,陕西省,2003,1071.0,30.9315,72.6011,172.4837,77.5372,8.5433,150.0307,31.4277,27.3123,7.8192,2.7898,215.2688,22.2874,16.6094,93.5364,1.2535,60.882,6.5197,14.2789,58.9017,0.028
610000,陕西省,2002,795.4,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2001,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2000,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2019,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2018,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2017,5696.3491,381.9787,87.2699,540.7906,371.2933,188.9649,956.6373,52.7842,177.097,102.7275,6.1967,1277.0525,94.0739,38.7358,777.3011,75.9729,151.7317,105.2724,130.4308,180.0379,
620000,甘肃省,2016,9534.1023,678.3032,178.7836,1315.1827,722.8554,1004.1638,1100.0388,105.0165,481.1499,195.6008,22.5121,1344.684,145.0028,79.003,1073.565,141.9829,294.2792,155.0894,291.718,205.1712,
620000,甘肃省,2015,8626.5969,534.8879,306.2904,1232.4454,762.7219,1133.4426,814.8919,72.2089,472.135,170.0099,13.2865,1196.7248,126.5799,58.4478,762.5952,154.4838,205.2729,102.2388,203.8497,304.0836,
620000,甘肃省,2014,7759.6316,409.0857,403.519,1356.7576,904.9722,867.6915,793.7416,55.1283,282.5128,105.3134,17.2446,1099.2548,77.5586,66.2306,608.127,81.2722,107.1893,69.2528,140.4352,314.3444,
620000,甘肃省,2013,6407.1982,232.6379,453.55,1110.3419,770.3154,872.6894,428.4977,49.7539,219.9043,78.6666,9.584,1090.4719,57.9881,39.0595,481.0034,67.0419,92.6019,52.37,120.9253,179.7951,
620000,甘肃省,2012,5040.0347,152.3578,339.5064,970.7902,634.2421,790.6088,301.8462,31.9374,138.6835,61.6291,11.002,841.2139,28.6363,32.5647,367.4652,39.4162,64.7445,38.1701,52.5173,142.703,
620000,甘肃省,2011,3870.08,113.8742,213.7233,734.7142,486.2168,476.6577,247.131,32.3756,101.5579,42.1082,10.3854,627.7522,14.6849,23.0033,261.05,9.1508,63.8245,49.1411,35.872,326.8569,
620000,甘肃省,2010,2808.5506,84.0,130.8,496.6,529.2,284.8,192.0,22.1,56.4,23.6,3.3,416.3,25.3,23.5,128.9,7.4,64.3,39.4,23.8,256.9,
620000,甘肃省,2009,2076.3582,74.654,102.3364,396.4934,407.795,182.6866,145.4795,18.6175,38.7183,18.8761,2.8299,265.851,6.4007,19.4435,93.9557,4.4394,50.7641,27.6633,17.9187,201.4351,
620000,甘肃省,2008,1510.7526,56.517,77.377,300.0576,260.1862,107.1882,105.8157,14.1182,36.5242,12.1536,1.1674,243.3424,8.3654,8.6417,72.9561,3.7244,32.0061,13.8643,9.7914,146.9557,
620000,甘肃省,2007,1177.4632,36.4554,57.4442,248.944,185.7564,105.0263,88.3472,16.9033,32.7234,10.6506,1.2994,161.4546,5.2406,5.5684,74.2173,3.6468,20.412,12.2774,10.3848,100.7111,
620000,甘肃省,2006,923.9217,30.7451,38.5193,212.6007,118.5515,49.3014,133.6963,14.8157,25.2605,10.6832,3.7777,109.7068,7.2032,5.8824,47.7748,2.9497,24.4923,10.2688,6.0946,71.5977,
620000,甘肃省,2005,786.0469,24.0222,31.9915,178.2342,92.6262,39.2694,131.1613,16.0498,24.1851,8.0623,1.6084,96.6675,7.026,6.4225,31.6835,1.103,28.8817,10.1606,5.8747,51.017,
620000,甘肃省,2004,660.76,22.7,25.8,154.28,84.38,17.25,109.55,22.38,21.17,4.19,1.27,81.07,5.35,5.18,27.1374,0.8572,22.2022,7.1623,3.9521,44.8866,
620000,甘肃省,2003,553.7,22.0717,23.6325,135.2857,70.8539,14.1581,84.0707,17.1778,17.1777,1.9596,1.0274,59.8618,3.3139,2.9888,25.1699,0.7188,17.3388,4.3212,4.5775,48.0123,
620000,甘肃省,2002,465.5,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2001,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2000,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2019,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2018,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2017,3819.8617,123.9575,98.1522,731.1303,369.1558,97.1728,730.4614,88.8502,30.7954,40.529,1.0057,660.2959,71.8638,11.6411,475.424,8.1832,56.2386,39.7596,62.9769,122.2683,
630000,青海省,2016,3455.5124,142.3461,96.964,647.0072,443.0137,101.2257,589.9204,75.2858,28.8383,29.96,4.797,576.3071,42.4411,39.5299,327.4228,5.9366,64.4119,26.0766,44.7077,169.3205,
630000,青海省,2015,3144.1705,139.2204,204.0845,647.6164,449.3447,156.2592,419.8453,80.1816,32.9227,19.0951,1.6425,431.5504,45.7387,11.2502,236.5252,4.5007,56.0658,25.1292,26.9368,156.2611,
630000,青海省,2014,2788.9116,121.9842,166.9735,699.8845,334.8146,72.8751,446.768,14.9297,18.3888,18.8796,0.7657,403.5627,47.7656,6.8821,230.0397,10.0886,50.8442,13.1897,20.2485,110.0268,
630000,青海省,2013,2285.3013,92.2343,134.0285,631.9006,307.0731,82.2473,282.9848,3.546,17.1107,20.0648,3.2416,324.5836,71.1106,3.5191,112.0012,2.3346,49.59,10.8987,36.2213,100.6105,
630000,青海省,2012,1808.666,68.8067,82.5635,505.0107,235.6143,61.9978,228.1315,1.9514,18.0484,11.435,0.9313,315.1103,31.4313,3.1077,75.9522,1.2015,46.1911,14.9089,19.3406,86.9318,
630000,青海省,2011,1365.9129,77.8595,88.0,359.9909,181.5273,34.0649,128.921,0.5922,13.1915,7.7329,0.2578,276.7499,7.5476,6.319,59.2287,3.4881,45.3689,17.9763,14.0244,43.072,
630000,青海省,2010,840.0123,26.7,62.8,263.4,89.6,14.9,126.6,2.2,6.9,6.6,1.2,125.3,2.4,2.9,43.6,1.2,20.8,6.8,9.5,26.5,
630000,青海省,2009,689.0893,20.1177,50.3006,181.8821,115.8678,8.8626,103.8041,2.9062,5.8714,3.1119,2.2989,78.5651,1.7262,3.5768,56.3495,0.5388,12.5775,5.1403,12.9945,22.5973,
630000,青海省,2008,514.0482,10.9563,59.8295,140.5218,76.0169,7.3082,86.9787,2.6904,7.205,2.6232,0.3006,53.3715,1.3319,1.3216,27.6816,1.4887,6.8494,2.3321,7.0558,18.185,
630000,青海省,2007,443.6907,12.669,48.0448,117.1422,73.5043,6.9866,77.8239,2.9976,6.864,3.8671,0.5593,36.7347,2.4399,2.5797,24.6959,1.7635,4.659,0.9469,3.6986,15.7137,
630000,青海省,2006,384.6142,12.3706,48.0904,70.1226,76.9406,12.0951,68.6045,4.1984,5.3601,4.1121,0.9856,31.7157,1.6185,1.4975,17.8459,1.43,7.4123,1.7494,2.5919,15.873,
630000,青海省,2005,310.8377,8.2097,37.4579,68.9649,55.6241,8.1562,54.801,1.7173,4.835,1.6899,0.537,30.8085,1.0037,1.1917,11.3306,0.1504,5.3925,1.7047,1.6545,15.6081,
630000,青海省,2004,272.74,9.79,33.73,55.84,52.4,5.26,47.17,4.09,4.74,2.11,0.48,28.12,0.0436,0.71,10.588,0.1454,3.7983,1.4345,0.7147,11.5806,
630000,青海省,2003,236.9,11.2402,23.6929,45.4576,31.9537,8.7716,41.2038,5.0859,4.0817,1.5419,0.3785,24.2655,0.163,0.9319,15.625,0.1239,3.454,1.4892,0.7364,16.7425,
630000,青海省,2002,215.4,,,,,,,,,,,,,,,,,,,,
630000,青海省,2001,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2000,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2019,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2018,,,,,,,,,,,,,,,,,,,,,
